,mean_temperature,max_temperature,min_temperature,mean_dewPoint,total_precipitation,mean_windSpeed,mean_visibility
2022-03-25,13.833333333333334,17.0,9.000000000000002,6.833333333333332,0.0,2.829442,9.977908
2022-03-26,15.666666666666666,21.0,7.000000000000001,7.055555555555557,0.0,1.4404432,9.977908
2022-03-27,19.22222222222221,27.27777777777777,8.0,7.444444444444445,0.0,1.8519984,9.977908
2022-03-28,19.33333333333333,28.000000000000004,10.22222222222222,7.666666666666665,0.0,3.1381084,9.173238
2022-03-29,18.000000000000004,24.0,11.277777777777777,10.166666666666664,0.0,3.3953304,9.173238
2022-03-30,12.888888888888893,16.61111111111111,10.999999999999998,10.666666666666668,0.0,4.2698852,9.977908
2022-03-31,14.833333333333334,19.61111111111111,7.777777777777778,7.833333333333333,0.0,2.1606648,9.334172
2022-04-01,16.27777777777778,22.22222222222222,7.222222222222222,7.722222222222222,0.0,1.800554,9.977908
2022-04-02,17.88888888888889,26.0,5.888888888888889,5.333333333333334,0.0,1.4918876,9.977908
2022-04-03,16.61111111111111,21.77777777777778,9.5,9.5,0.0,3.0352196000000005,9.977908
2022-04-04,13.38888888888889,17.88888888888889,10.72222222222222,10.88888888888889,0.0,3.5496636,9.977908
2022-04-05,12.72222222222222,16.72222222222222,9.000000000000002,5.444444444444443,0.0,5.401662,9.977908
2022-04-06,14.333333333333334,18.88888888888889,8.777777777777777,6.666666666666667,0.0,2.57222,9.977908
2022-04-07,16.444444444444443,23.000000000000004,7.000000000000001,7.166666666666667,0.0,1.800554,9.977908
2022-04-08,19.5,25.0,9.000000000000002,8.722222222222223,0.0,2.2121092,9.977908
2022-04-09,20.33333333333333,28.000000000000004,8.61111111111111,7.222222222222222,0.0,1.5947764,9.977908
2022-04-10,24.111111111111114,32.0,9.11111111111111,3.4999999999999982,0.0,2.3664424,9.977908
2022-04-11,17.0,21.0,10.999999999999998,9.611111111111107,0.0,3.2409972,8.368568
2022-04-12,17.11111111111111,22.11111111111111,13.0,8.277777777777779,0.0,3.1895528,9.977908
2022-04-13,17.61111111111111,22.11111111111111,11.72222222222222,6.833333333333332,0.0,2.1606648,9.977908
2022-04-14,19.0,25.0,7.000000000000001,2.055555555555557,0.0,1.800554,9.977908
2022-04-15,20.55555555555556,28.22222222222222,7.722222222222222,4.555555555555557,0.0,2.2635536000000003,9.977908
2022-04-16,23.833333333333336,31.88888888888889,9.77777777777778,3.611111111111111,0.0,1.9034428,8.690436
